full_text,tweet_id,created_at,screen_name,original_user_id,retweeted_user_ID,collected_at
https://t.co/UjgBadcmu9,1583078221599297537,2022-10-20 12:50:34+00:00,lemonbbyx,1000222650,,2022-10-24 12:32:58.897244
"If anyones gonna be fucking my cousin it’s gonna be me, out of respect ya know",1583078204541063169,2022-10-20 12:50:30+00:00,lemonbbyx,1000222650,,2022-10-24 12:32:58.897254
@joshiexjosh Please let me know of any soup requests &lt;333,1583077954875072516,2022-10-20 12:49:31+00:00,lemonbbyx,1000222650,,2022-10-24 12:32:58.897264
"Does this soup look identical to the roasted red pepper soup? Yes. 

It’s fine.",1583035248178102272,2022-10-20 09:59:49+00:00,lemonbbyx,1000222650,,2022-10-24 12:32:58.897275
"Soup season part two!

Roasted tomato and basil soup with toasted rosemary sourdough topped with freshly grated Asiago 🤤 https://t.co/SpU5rGXEMg",1583035129550671874,2022-10-20 09:59:20+00:00,lemonbbyx,1000222650,,2022-10-24 12:32:58.897285
Me rn https://t.co/zAyBOIhMlL,1583034598207803392,2022-10-20 09:57:14+00:00,lemonbbyx,1000222650,,2022-10-24 12:32:58.897295
@joshiexjosh Literally same 😭,1582958329743015936,2022-10-20 04:54:10+00:00,lemonbbyx,1000222650,,2022-10-24 12:32:58.897305
THE ITEMS FROM THE VILLAINS STAR PATH???? HELLO??? IM IN LOVE???? https://t.co/4seREXoTYS,1582925943684837376,2022-10-20 02:45:28+00:00,lemonbbyx,1000222650,,2022-10-24 12:32:58.897316
@joshiexjosh Not my patience baby that’s barley a cm 😩,1582925483011805184,2022-10-20 02:43:39+00:00,lemonbbyx,1000222650,,2022-10-24 12:32:58.897326
"I ordered a new kitchen sink faucet as a treat and I found one that measured 16.5” tall and the space under our little drying rack is 17” and I was like perfectttt

We just opened the box and this bitch is 19”",1582925234625081344,2022-10-20 02:42:39+00:00,lemonbbyx,1000222650,,2022-10-24 12:32:58.897336
I didn’t get the Lightning McQueen ones after waiting a year for them to come back so someone should buy me these thanks https://t.co/n3z8vvrl1Z,1582792877620400128,2022-10-19 17:56:43+00:00,lemonbbyx,1000222650,,2022-10-24 12:32:58.897346
Bruh genderbent cosplay is so fucking popular and has literally nothing to do with being trans or not,1582773313503232007,2022-10-19 16:38:59+00:00,lemonbbyx,1000222650,,2022-10-24 12:32:58.897357
-and someone said “omg I love the gender bending Harley!!” and someone replied “he’s not trans tho???” and now everyone is arguing about the terms.,1582773311498354700,2022-10-19 16:38:58+00:00,lemonbbyx,1000222650,,2022-10-24 12:32:58.897368
"Man I don’t wanna be here anymore 

I was reading the comments on a tiktok video of kids dressing up for Halloween and one of the boys dressed up as Harley Quinn, but boy version-",1582773309061464065,2022-10-19 16:38:58+00:00,lemonbbyx,1000222650,,2022-10-24 12:32:58.897378
The weather has me feeling all lazy,1582744251779076096,2022-10-19 14:43:30+00:00,lemonbbyx,1000222650,,2022-10-24 12:32:58.897389
I’ve had three cups of tea today https://t.co/WzvsFV5UIb,1582729355431538689,2022-10-19 13:44:18+00:00,lemonbbyx,1000222650,,2022-10-24 12:32:58.897400
ITS SIX AM?,1582718459850334211,2022-10-19 13:01:00+00:00,lemonbbyx,1000222650,,2022-10-24 12:32:58.897410
I’m foaming at the mouth https://t.co/4seREXoTYS,1582718384327622657,2022-10-19 13:00:42+00:00,lemonbbyx,1000222650,,2022-10-24 12:32:58.897420
"Nonbinary people don’t owe you androgyny. But they do owe over $5,000 to the IRS.",1582697461453271046,2022-10-19 11:37:34+00:00,lemonbbyx,1000222650,1.5826969873210447e+18,2022-10-24 12:32:58.897429
One Direction should’ve stayed together &amp; had an LSD phase like the Beatles,1582697231122984960,2022-10-19 11:36:39+00:00,lemonbbyx,1000222650,1.5826829857234903e+18,2022-10-24 12:32:58.897438
90% of my closet is clothes from middle school/early high school 💀 https://t.co/Cl7pJ2Mmx1,1582640506097393665,2022-10-19 07:51:15+00:00,lemonbbyx,1000222650,,2022-10-24 12:32:58.897449
"Someone said, “What are we supposed to do…recycle the same outfit for years?”

And that’s the truly the fundamental disconnect because I’m like, “Yes! You should wear stuff for years!”",1582640392326983680,2022-10-19 07:50:48+00:00,lemonbbyx,1000222650,1.582127926413099e+18,2022-10-24 12:32:58.897458
Cashing in all my Chipotle Points for the perfect reward. https://t.co/sntAOIhbWi,1582640366775197696,2022-10-19 07:50:42+00:00,lemonbbyx,1000222650,1.5824851993208627e+18,2022-10-24 12:32:58.897467
when I’m tweeting too much that’s just my check engine light coming on,1582625392216580097,2022-10-19 06:51:11+00:00,lemonbbyx,1000222650,1.5823915209128673e+18,2022-10-24 12:32:58.897477
"DBD: “sacrifice four survivors”
Me: “okay I did that”
DBD: “eh, I only see three” 

@DeadByBHVR huh ?? https://t.co/UDbf7Ls8cf",1582612627942871041,2022-10-19 06:00:28+00:00,lemonbbyx,1000222650,,2022-10-24 12:32:58.897488
@DeadByBHVR I have a bone to pick with you,1582612621445844992,2022-10-19 06:00:27+00:00,lemonbbyx,1000222650,,2022-10-24 12:32:58.897498
https://t.co/L8atxOoQw5,1582546906625888256,2022-10-19 01:39:19+00:00,lemonbbyx,1000222650,1.5825468258939249e+18,2022-10-24 12:32:58.897506
Me and Josh,1582537355910557697,2022-10-19 01:01:22+00:00,lemonbbyx,1000222650,,2022-10-24 12:32:58.897518
Bro https://t.co/jFvAo6EulW,1582537353972703233,2022-10-19 01:01:21+00:00,lemonbbyx,1000222650,,2022-10-24 12:32:58.897528
I love my new electric kettle,1582537262989864961,2022-10-19 01:01:00+00:00,lemonbbyx,1000222650,,2022-10-24 12:32:58.897539
I finally remembered to order new needles go meeeee,1582383192241102849,2022-10-18 14:48:46+00:00,lemonbbyx,1000222650,,2022-10-24 12:32:58.897550
Vaporous Visions https://t.co/zmKXHPVQFe,1582298985909211136,2022-10-18 09:14:10+00:00,lemonbbyx,1000222650,1.518344320155144e+18,2022-10-24 12:32:58.897559
@joshiexjosh I’m glad you like it 🥰,1582285699818004480,2022-10-18 08:21:22+00:00,lemonbbyx,1000222650,,2022-10-24 12:32:58.897570
THIS SHIT SLAPS IM IN TEAR OF JOY https://t.co/wOyi61QZ1v,1582285646072229888,2022-10-18 08:21:10+00:00,lemonbbyx,1000222650,1.5822831670119877e+18,2022-10-24 12:32:58.897579
Topped with heavy cream and Parmesan and then some toasted sourdough 🤤 https://t.co/aKnx3cb6h9,1582284171719806981,2022-10-18 08:15:18+00:00,lemonbbyx,1000222650,,2022-10-24 12:32:58.897589
ITS SOUP SEASON BITCHESSS https://t.co/ArGsjJ6SiS,1582238006806687745,2022-10-18 05:11:52+00:00,lemonbbyx,1000222650,,2022-10-24 12:32:58.897600
Officially my longest streakkkkk https://t.co/rJko6Y9kLx,1582224736188104704,2022-10-18 04:19:08+00:00,lemonbbyx,1000222650,,2022-10-24 12:32:58.897611
Look how cute tho https://t.co/tMcAwrIEYQ,1582179877536423937,2022-10-18 01:20:52+00:00,lemonbbyx,1000222650,,2022-10-24 12:32:58.897621
Okay folks this is my very serious water tutorial https://t.co/Kff0dcJHDN,1582162668537798657,2022-10-18 00:12:29+00:00,lemonbbyx,1000222650,1.5820344578794004e+18,2022-10-24 12:32:58.897630
@joshiexjosh It’s so hot here that it just makes everyone hot,1582126915577532416,2022-10-17 21:50:25+00:00,lemonbbyx,1000222650,,2022-10-24 12:32:58.897642
Ever since we bathed the dogs a few weeks ago we haven’t been able to find chances collar so I just made him one instead lmao,1582125847380566017,2022-10-17 21:46:11+00:00,lemonbbyx,1000222650,,2022-10-24 12:32:58.897653
Definitely forgot to update but that bitch CLEANNN. It smells so nice.,1582111687657738241,2022-10-17 20:49:55+00:00,lemonbbyx,1000222650,,2022-10-24 12:32:58.897664
SHIVVVAAAA 😭😭😭,1581960804768763904,2022-10-17 10:50:21+00:00,lemonbbyx,1000222650,,2022-10-24 12:32:58.897674
Eric ):,1581950440077348864,2022-10-17 10:09:10+00:00,lemonbbyx,1000222650,,2022-10-24 12:32:58.897685
Gregory is the worrrrrrssssstttttttt,1581944764609355776,2022-10-17 09:46:37+00:00,lemonbbyx,1000222650,,2022-10-24 12:32:58.897694
Oh to be a hippo,1581865799182012416,2022-10-17 04:32:50+00:00,lemonbbyx,1000222650,,2022-10-24 12:32:58.897705
Also I wish I had taken a picture of this filter before I cleaned it because FUCK was it gross,1581853765954506754,2022-10-17 03:45:01+00:00,lemonbbyx,1000222650,,2022-10-24 12:32:58.897736
"I’m attempting to deep clean it, in case you were wondering why it’s running and empty lol

I put my glass measuring cup full of vinegar in the top rack and ran it on an extra hot cycle 

Will update when it’s done",1581853764415197184,2022-10-17 03:45:01+00:00,lemonbbyx,1000222650,,2022-10-24 12:32:58.897747
The dishwasher sounds so scary when it’s empty and running a cycle 😳,1581851566788661248,2022-10-17 03:36:17+00:00,lemonbbyx,1000222650,,2022-10-24 12:32:58.897758
I’m so tired of being told to use vinegar and baking soda to clean something like it isn’t just salt water,1581839122376798209,2022-10-17 02:46:50+00:00,lemonbbyx,1000222650,,2022-10-24 12:32:58.897768
If you need me I’ll just be in my studio gluing little tags on to all 74 of these squares https://t.co/Qui21jhSbB,1581618051874574336,2022-10-16 12:08:23+00:00,lemonbbyx,1000222650,,2022-10-24 12:32:58.897779
And now I also technically own two digital copies of Twilight and New Moon,1581595228892299264,2022-10-16 10:37:41+00:00,lemonbbyx,1000222650,,2022-10-24 12:32:58.897788
And it came with digital codes that I redeemed to my Vudu account but apparently the code for Eclipse was actually a code for a bundle of the first three movies and now all the covers don’t match 😭😭 https://t.co/kByDGivZXD,1581595226962919425,2022-10-16 10:37:41+00:00,lemonbbyx,1000222650,,2022-10-24 12:32:58.897798
I treated myself to this collection https://t.co/T9pW2APxab,1581595219765579776,2022-10-16 10:37:39+00:00,lemonbbyx,1000222650,,2022-10-24 12:32:58.897809
-and I said I would send them to her if she just sent me a few bucks for shipping (it was $4) and home girl literally sent me $30 lmao,1581580082673381376,2022-10-16 09:37:30+00:00,lemonbbyx,1000222650,,2022-10-24 12:32:58.897819
I was cleaning my studio on live and I was complaining about how everytime I buy zipper pulls they always come in their own little baggy and I have sooo many of them but I felt bad throwing them out so I just collected them. She said that she could actually use them-,1581580081201192960,2022-10-16 09:37:30+00:00,lemonbbyx,1000222650,,2022-10-24 12:32:58.897830
Someone on tiktok really just sent me $30 for a bunch of tiny ziploc bags that were just going to go in the trash,1581578071987011584,2022-10-16 09:29:31+00:00,lemonbbyx,1000222650,,2022-10-24 12:32:58.897841
@joshiexjosh Wait is that from Gabe 😂😭,1581573923027632128,2022-10-16 09:13:02+00:00,lemonbbyx,1000222650,,2022-10-24 12:32:58.897851
@joshiexjosh I really don’t think we are gonna see any temps above 90 for the rest of the year and I’m heerreeeee for it 🙌🏻,1581573699164987393,2022-10-16 09:12:08+00:00,lemonbbyx,1000222650,,2022-10-24 12:32:58.897861
It’s been on and off storming all day and I LOVE it,1581573514967937029,2022-10-16 09:11:24+00:00,lemonbbyx,1000222650,1.5815730726785802e+18,2022-10-24 12:32:58.897869
"my son came home with this last night

“Hey I like your cow”

“Oh that’s my calf” https://t.co/KLBGRXVgqp",1581548255812329472,2022-10-16 07:31:02+00:00,lemonbbyx,1000222650,1.5809093728507003e+18,2022-10-24 12:32:58.897877
Just reserved my first surprise bag from #TooGoodToGo - can’t wait to see what’s in it tomorrow!  https://t.co/bL4FUgLQjI https://t.co/akrk8etrXN,1581471857512890368,2022-10-16 02:27:27+00:00,lemonbbyx,1000222650,,2022-10-24 12:32:58.897888
"I need some new D, this one old 🤣",1584588383661293568,2022-10-24 16:51:25+00:00,la_gucci_vita,100013844,,2022-10-24 12:32:58.990544
"Ion even be missing the nigga, I just want some of that mouth 😩😩😩 like real bad",1584588094195367937,2022-10-24 16:50:16+00:00,la_gucci_vita,100013844,,2022-10-24 12:32:58.990574
getting older you really do start to realize all you really need is a comfortable and PEACEFUL life.,1584587818906816512,2022-10-24 16:49:10+00:00,la_gucci_vita,100013844,1.5845713177888932e+18,2022-10-24 12:32:58.990588
@YM_Corey @SheerOpulence2 Since the beginning of forever lol,1584587683791523840,2022-10-24 16:48:38+00:00,la_gucci_vita,100013844,,2022-10-24 12:32:58.990602
Our time here is too short. Move with love and intent at all times.,1584587367381630976,2022-10-24 16:47:23+00:00,la_gucci_vita,100013844,1.5845442770275164e+18,2022-10-24 12:32:58.990612
Slow down. Do less. Choose quality over quantity in every facet of your life.,1584587086929485825,2022-10-24 16:46:16+00:00,la_gucci_vita,100013844,1.5845241206114383e+18,2022-10-24 12:32:58.990623
Seems to go my hardest when I’m going threw it ‼️,1584586648150769664,2022-10-24 16:44:31+00:00,la_gucci_vita,100013844,1.5845862641114808e+18,2022-10-24 12:32:58.990633
I would’ve been a lot further in life had I just put myself first.,1584586423239311360,2022-10-24 16:43:38+00:00,la_gucci_vita,100013844,1.5845780246491543e+18,2022-10-24 12:32:58.990643
"You thought me being in my feelings over us was a dangerous place, just wait til ain’t no more feelings left…",1584586293107101696,2022-10-24 16:43:07+00:00,la_gucci_vita,100013844,,2022-10-24 12:32:58.990654
After I get out my feelings I really be laughing back at the stuff I was tripping on. I’m BIGGER than any inconvenience or any situation that try’s to blur my vision. I got shit to do.,1584585961086025728,2022-10-24 16:41:47+00:00,la_gucci_vita,100013844,1.5842417012325947e+18,2022-10-24 12:32:58.990664
Some of y'all have to stop being so mad and just enjoy life. Love on who loves on you and simply just be happy. It's so simple.,1584585734190764038,2022-10-24 16:40:53+00:00,la_gucci_vita,100013844,1.5843052502901307e+18,2022-10-24 12:32:58.990673
Let me go do my hair so I can feel like myself again,1584585154739200003,2022-10-24 16:38:35+00:00,la_gucci_vita,100013844,,2022-10-24 12:32:58.990685
dirty hood nggas with yellow eyes scare me 😩,1584584843500736514,2022-10-24 16:37:21+00:00,la_gucci_vita,100013844,1.5842942123671552e+18,2022-10-24 12:32:58.990694
I want songs as ringtones again so I can hear… I’m F U C K fuck nigga free… every time he call my phone,1584584738349654019,2022-10-24 16:36:56+00:00,la_gucci_vita,100013844,,2022-10-24 12:32:58.990706
The fact we just all had a mini heart attack lol don’t do this to us bc I was bout to go get my tickets 🤣 https://t.co/qZfMUqxaKJ,1584350159189614592,2022-10-24 01:04:48+00:00,la_gucci_vita,100013844,,2022-10-24 12:32:58.990736
Lil Baby said “Ion even feel the same about you nomo &amp; that sh*t yo fault” 🚫🧢,1584258437839343616,2022-10-23 19:00:20+00:00,la_gucci_vita,100013844,1.583242533496578e+18,2022-10-24 12:32:58.990746
removing a ngga access to you is the real flex! nggas really be thinking they got it like that.. 🤢,1584258258940100608,2022-10-23 18:59:37+00:00,la_gucci_vita,100013844,1.5836110908642017e+18,2022-10-24 12:32:58.990756
I’m not sticking around ✌🏾 https://t.co/aNzzf0dxlN,1584258108351598592,2022-10-23 18:59:01+00:00,la_gucci_vita,100013844,,2022-10-24 12:32:58.990767
"Not you said you was paying the rent this month and didn’t and still thought I was gon go all out for your birthday 😂😂🤣🤣🤣😂😂 I got a dollar tree card for you, happy birthday baby!",1584257817909022720,2022-10-23 18:57:52+00:00,la_gucci_vita,100013844,,2022-10-24 12:32:58.990778
I just tried to charge this lady for canceling her appointment and of course @StyleSeat not working lol this app is trash. 3rd client this happened with and y’all ain’t never gon get it right…what booking sites do y’all use?,1584231212520210432,2022-10-23 17:12:09+00:00,la_gucci_vita,100013844,,2022-10-24 12:32:58.990790
@LoveeSober_ 🤣🤣🤣,1584044985686855681,2022-10-23 04:52:09+00:00,la_gucci_vita,100013844,,2022-10-24 12:32:58.990801
@shawtyp00h 🤣🤣🤣,1584044790295191552,2022-10-23 04:51:22+00:00,la_gucci_vita,100013844,,2022-10-24 12:32:58.990812
Got me nervous in my own house lol smh,1584043955679006722,2022-10-23 04:48:03+00:00,la_gucci_vita,100013844,,2022-10-24 12:32:58.990823
When I say I just saw the biggest fkn water bug and that shit FLEW! I screamed and flipped over backwards in my recliner 🤣 I had a whole heart attack lol Lord send me a man I’m not built for this 🤣😩,1584043665982300161,2022-10-23 04:46:54+00:00,la_gucci_vita,100013844,,2022-10-24 12:32:58.990834
@Sarayaandris Yea that Shìt is wild as hell,1584015268984283136,2022-10-23 02:54:04+00:00,la_gucci_vita,100013844,,2022-10-24 12:32:58.990844
"We getting old friend, we gotta make grocery list now 🤣 https://t.co/T1tNzyVLVF",1584015023621693441,2022-10-23 02:53:05+00:00,la_gucci_vita,100013844,,2022-10-24 12:32:58.990855
I loveeee pretty girls! I’ll give somebody a compliment so fast. Idc if I know you or not lol 😍,1584014695257628672,2022-10-23 02:51:47+00:00,la_gucci_vita,100013844,1.5836860286696448e+18,2022-10-24 12:32:58.990865
🤣🤣 and salmon https://t.co/mOGpkE2S0f,1584014003122372609,2022-10-23 02:49:02+00:00,la_gucci_vita,100013844,,2022-10-24 12:32:58.990876
@Sarayaandris It’s in his highlights,1584013372802359297,2022-10-23 02:46:32+00:00,la_gucci_vita,100013844,,2022-10-24 12:32:58.990888
