index,name,media_handle,media_user_id,origin_list
1329,Shivaune Field,Shivaune,49542761,US-journo-Twitter
1330,Jason Riley,jasonrileywsj,1383097530,US-journo-Twitter
1331,carolynryan,carolynryan,15908429,US-journo-Twitter
1332,Jamal Dajani جمال,JamalDajani,16090877,US-journo-Twitter
1333,Rich Juzwiak,RichJuz,36282042,US-journo-Twitter
1334,Dominic Holden,dominicholden,18874870,US-journo-Twitter
1335,Annie Gowen,anniegowen,159714480,US-journo-Twitter
1336,David Brock,davidbrockdc,2285311688,US-journo-Twitter
1337,david maraniss,davidmaraniss,89023284,US-journo-Twitter
1338,Eric Deggans at NPR,Deggans,14067246,US-journo-Twitter
1339,Alicia Menendez,AliciaMenendez,16104258,US-journo-Twitter
1340,Steve Cortes,CortesSteve,229141520,US-journo-Twitter
1341,ashraf khalil,ashrafkhalil,61440064,US-journo-Twitter
1342,hari sreenivasan,hari,10003742,US-journo-Twitter
1343,Mac McClelland,MacMcClelland,102581666,US-journo-Twitter
1344,Jessica Coen,jessicacoen,14202246,US-journo-Twitter
1345,Maria Santana,MariaSantanaCNN,18171703,US-journo-Twitter
1346,Saeed Ahmed,saeed_ahmed,19416833,US-journo-Twitter
1347,Vladimir Duthiers,vladduthiersCBS,25975036,US-journo-Twitter
1348,tracy byrnes,tracybyrnes,25389194,US-journo-Twitter
1349,Matthew Segal,MatthewESegal,17339811,US-journo-Twitter
1350,William C.,williamcson,183915239,US-journo-Twitter
1351,Kevin Sieff,ksieff,16635362,US-journo-Twitter
1352,Tamer El-Ghobashy,TamerELG,125400908,US-journo-Twitter
1353,Amy,AmyOtto8,487636923,US-journo-Twitter
1354,Eduardo Suárez,eduardosuarez,18757892,US-journo-Twitter
1355,Ryan Devereaux,rdevro,25946632,US-journo-Twitter
1356,Jessica Bennett,jessicabennett,18149142,US-journo-Twitter
1357,David Catanese,davecatanese,15901113,US-journo-Twitter
1358,Gabriella Paiella,GMPaiella,37590736,US-journo-Twitter
1359,Karl Frisch,KarlFrisch,3365,US-journo-Twitter
1360,Lynn Smith,LynnSmithTV,21135085,US-journo-Twitter
1361,Darnell L. Moore,Moore_Darnell,366353448,US-journo-Twitter
1362,Jennifer Haberkorn,jenhab,16018516,US-journo-Twitter
1363,Susanne Craig,susannecraig,182545611,US-journo-Twitter
1364,Carol Rosenberg,carolrosenberg,32129142,US-journo-Twitter
1365,Sangar Rahimi🇦🇫,SangarRahimi,333968621,US-journo-Twitter
1366,Paul Waldman,paulwaldman1,48797538,US-journo-Twitter
1367,Nick Baumann,NickBaumann,18164272,US-journo-Twitter
1368,Michael McDonough,M_McDonough,63202368,US-journo-Twitter
1369,Jose A. Del Real,jdelreal,22313347,US-journo-Twitter
1370,Juliet Eilperin,eilperin,118747545,US-journo-Twitter
1371,Tom Borelli,tomborelli,54306830,US-journo-Twitter
1372,ed lavandera,edlavaCNN,22149851,US-journo-Twitter
1373,ElizabethPrann@FOX,ElizabethPrann,12577632,US-journo-Twitter
1374,Dafna Linzer,DafnaLinzer,135173872,US-journo-Twitter
1375,MikeGalanosHLN,MikeGalanosHLN,1301118895,US-journo-Twitter
1376,jane arraf,janearraf,39082174,US-journo-Twitter
1377,Aaron David Miller,aarondmiller2,257529281,US-journo-Twitter
1378,Julian E. Barnes,julianbarnes,50406326,US-journo-Twitter
1379,Caleb Howe,CalebHowe,14964429,US-journo-Twitter
1380,Charlotte Alter,CharlotteAlter,774510134,US-journo-Twitter
1381,Justin Fox,foxjust,34145908,US-journo-Twitter
1382,Damien Cave,damiencave,15840979,US-journo-Twitter
1383,Yves Smith,yvessmith,47387039,US-journo-Twitter
1384,Indira Lakshmanan,Indira_L,239857777,US-journo-Twitter
1385,Scott Mayerowitz,GlobeTrotScott,18217304,US-journo-Twitter
1386,Mike Tobin,MikeTobinFox,27234253,US-journo-Twitter
1387,Daniel Victor,bydanielvictor,11545652,US-journo-Twitter
1388,John Kass,John_Kass,592968976,US-journo-Twitter
1389,Nick Valencia,CNNValencia,15320603,US-journo-Twitter
1390,Ken Rudin,kenrudin,16249259,US-journo-Twitter
1391,Matt Mackowiak,MattMackowiak,1759181,US-journo-Twitter
1392,Al Letson,Al_Letson,27442822,US-journo-Twitter
1393,Nick Schifrin,nickschifrin,58708507,US-journo-Twitter
1394,Jay Nordlinger,jaynordlinger,3075845932,US-journo-Twitter
1395,(((sfpelosi))),sfpelosi,15446551,US-journo-Twitter
1396,Stanley Pignal,spignal,17579431,US-journo-Twitter
1397,Yasamin Beitollahi,ybeitollahi,23642446,US-journo-Twitter
1398,Yascha Mounk,Yascha_Mounk,301863076,US-journo-Twitter
1399,Paula Hancocks,PHancocksCNN,86902774,US-journo-Twitter
1400,Dana Goldstein,DanaGoldstein,15335662,US-journo-Twitter
1401,Lauren Lyster,LaurenLyster,155952299,US-journo-Twitter
1402,Didi Kirsten Tatlow,dktatlow,117244757,US-journo-Twitter
1403,Brian Ries,moneyries,9507342,US-journo-Twitter
1404,Sean Michael Thomas,seansparkthomas,18233432,US-journo-Twitter
1405,David Ingles,DavidInglesTV,496997835,US-journo-Twitter
1406,Mike Bird,Birdyword,138141969,US-journo-Twitter
1407,Jeff Yang,originalspin,14278608,US-journo-Twitter
1408,Mark Follman,markfollman,44978716,US-journo-Twitter
1409,Todd Gordon,toddgordontrade,20011326,US-journo-Twitter
1410,Devlin Barrett,DevlinBarrett,30970039,US-journo-Twitter
1411,John Hudson,John_Hudson,26668729,US-journo-Twitter
1412,Adam Baron,adammbaron,66456646,US-journo-Twitter
1413,Jonathan Fahey,JonathanFahey,92183278,US-journo-Twitter
1414,María Ramírez,mariaramirezNY,15115726,US-journo-Twitter
1415,Lois Beckett,loisbeckett,21134925,US-journo-Twitter
1416,Andrew Rosenthal,andyrNYT,255719070,US-journo-Twitter
1417,Ken Bensinger,kenbensinger,31280510,US-journo-Twitter
1418,Peter Suderman,petersuderman,4107581,US-journo-Twitter
1419,Lauren Victoria,LVBurke,67194113,US-journo-Twitter
1420,Anissa Naouai,AnissaNow,269794637,US-journo-Twitter
1421,Robin Wright,wrightr,15549482,US-journo-Twitter
1422,Ahmed Ateyya,Ateyya,46144269,US-journo-Twitter
1423,Jonathan Landman,jonathanlandman,15174477,US-journo-Twitter
1424,Ashley Killough,KilloughCNN,16261513,US-journo-Twitter
1425,Susan Crawford,scrawford,5502502,US-journo-Twitter
1426,Jane Coaston,cjane87,15195539,US-journo-Twitter
1427,Julia Turner,juliaturner,15751301,US-journo-Twitter
1428,anne mcelvoy,annemcelvoy,426689320,US-journo-Twitter
1429,Kimberly Ross,SouthernKeeks,790805545,US-journo-Twitter
1430,Will Bunch,Will_Bunch,17824099,US-journo-Twitter
1431,James Longman,JamesAALongman,247022327,US-journo-Twitter
1432,Erica Werner,ericawerner,33653195,US-journo-Twitter
1433,Perry Bacon Jr.,perrybaconjr,20815668,US-journo-Twitter
1434,Mike Brooks,tvdetective,132915894,US-journo-Twitter
1435,Saul Anuzis,sanuzis,13673392,US-journo-Twitter
1436,Emma Loop,LoopEmma,498549828,US-journo-Twitter
1437,Jeffrey Gettleman,gettleman,305125998,US-journo-Twitter
1438,Ryan Goodman,rgoodlaw,1171109054,US-journo-Twitter
1439,Brent Staples,BrentNYT,2439177534,US-journo-Twitter
1440,Laura Bassett,LEBassett,77852581,US-journo-Twitter
1441,Red,Redpainter1,2881295272,US-journo-Twitter
1442,haroon moghul,hsmoghul,55300403,US-journo-Twitter
1443,Walid Phares,WalidPhares,37535548,US-journo-Twitter
1444,erica orden,eorden,20097201,US-journo-Twitter
1445,Diane Macedo,dianermacedo,53419987,US-journo-Twitter
1446,Stephen Gutowski,StephenGutowski,11783502,US-journo-Twitter
1447,Connell McShane,connellmcshane,18608514,US-journo-Twitter
1448,Scott Greer,ScottMGreer,599817378,US-journo-Twitter
1449,Chris Megerian,ChrisMegerian,31532083,US-journo-Twitter
1450,Julia Belluz,juliaoftoronto,75890868,US-journo-Twitter
1451,Mark Joseph Stern,mjs_DC,88215673,US-journo-Twitter
1452,Emily Rauhala,emilyrauhala,45511355,US-journo-Twitter
1453,Rinku Sen,rinkuwrites,16019108,US-journo-Twitter
1454,Salvador Castellanos,castesalva,399188854,US-journo-Twitter
1455,Bryan Walsh,bryanrwalsh,84445191,US-journo-Twitter
1456,Sarah Westwood,sarahcwestwood,370491805,US-journo-Twitter
1457,Juana Summers Markland,jmsummers,11680962,US-journo-Twitter
1458,Yomi Kazeem,TheYomiKazeem,297183987,US-journo-Twitter
1459,Paul Beckett,paulwsj,33992890,US-journo-Twitter
1460,Michael Holmes,holmescnn,34312259,US-journo-Twitter
1461,Ben Collins,oneunderscore__,102594136,US-journo-Twitter
1462,Victor Blackwell CNN,VictorBlackwell,150240350,US-journo-Twitter
1463,Meg Kinnard,MegKinnardAP,17877451,US-journo-Twitter
1464,Liz Kreutz,ABCLiz,21461944,US-journo-Twitter
1465,Tom Nuttall,tom_nuttall,16003760,US-journo-Twitter
1466,Simon Rabinovitch,S_Rabinovitch,857471436,US-journo-Twitter
1467,Christina Larson 可心,larsonchristina,51112072,US-journo-Twitter
1468,Kareem Fahim,kfahim,68522205,US-journo-Twitter
1469,Adam Kredo,Kredo0,131538331,US-journo-Twitter
1470,Andrea Canning,CanningAndrea,23783240,US-journo-Twitter
1471,Gregory Korte,gregorykorte,13804112,US-journo-Twitter
1472,Joy,Joy_Resmovits,100818837,US-journo-Twitter
1473,Anthony Mason,AnthonyMasonCBS,759901363,US-journo-Twitter
1474,Paula Slier,PaulaSlier_RT,388900759,US-journo-Twitter
1475,Fredricka Whitfield,FWhitfield,282695074,US-journo-Twitter
1476,Farnaz Fassihi,farnazfassihi,3048160253,US-journo-Twitter
1477,Hendrik Hertzberg,RickHertzberg,581053112,US-journo-Twitter
1478,Rick Santelli,RickSantelli,231660649,US-journo-Twitter
1479,Ryan Gallagher,rj_gallagher,224698363,US-journo-Twitter
1480,sara yasin 😐,sarayasin,18385356,US-journo-Twitter
1481,Zack Beauchamp,zackbeauchamp,156783075,US-journo-Twitter
1482,Keith Bradsher,KeithBradsher,161813561,US-journo-Twitter
1483,John R Lott Jr.,JohnRLottJr,539566673,US-journo-Twitter
1484,Maria Finoshina,MFinoshina_RT,385374505,US-journo-Twitter
1485,Lulu Garcia-Navarro,lourdesgnavarro,250211424,US-journo-Twitter
1486,Lisa Friedman,LFFriedman,30927826,US-journo-Twitter
1487,Dean Baquet,deanbaquet,373437924,US-journo-Twitter
1488,Noga Tarnopolsky,NTarnopolsky,927818520,US-journo-Twitter
1489,Lane Sainty,lanesainty,194890341,US-journo-Twitter
1490,Abby Livingston,TexasTribAbby,121795745,US-journo-Twitter
1491,Gene Weingarten,geneweingarten,15325142,US-journo-Twitter
1492,Jamie Kirchick,jkirchick,26178536,US-journo-Twitter
1493,Andrew Katz,katz,24824450,US-journo-Twitter
1494,natasha korecki,natashakorecki,19188848,US-journo-Twitter
1495,Jessica Reed,GuardianJessica,431627744,US-journo-Twitter
1496,Mary Kissel,marykissel,14842061,US-journo-Twitter
1497,Zain Asher,ZainAsher,555825990,US-journo-Twitter
1498,Rick Tyler,rickwtyler,261330050,US-journo-Twitter
1499,Suzanne Goldenberg,suzyji,17423992,US-journo-Twitter
1500,Atia Abawi,AtiaAbawi,17028306,US-journo-Twitter
1501,Maureen O'Connor,maureenoco,22110336,US-journo-Twitter
1502,Tina Dupuy,TinaDupuy,14326805,US-journo-Twitter
1503,Luke Baker,BakerLuke,460005853,US-journo-Twitter
1504,Naomi O'Leary,NaomiOhReally,155203891,US-journo-Twitter
1505,Nayyera Haq,nayyeroar,3893195542,US-journo-Twitter
1506,Steven Shepard,POLITICO_Steve,21800063,US-journo-Twitter
1507,Ed Pilkington,Edpilkington,11488362,US-journo-Twitter
1508,Casey Michel,cjcmichel,69986363,US-journo-Twitter
1509,Isaac Stone Fish,isaacstonefish,70547127,US-journo-Twitter
1510,Jameel Jaffer,JameelJaffer,437627160,US-journo-Twitter
1511,Henry Foy,HenryJFoy,22558481,US-journo-Twitter
1512,Emma Green,emmaogreen,1511299686,US-journo-Twitter
1513,LA Times CA Politics,LATpoliticsCA,106516018,US-journo-Twitter
1514,Joohee Cho,jooheecho,49917903,US-journo-Twitter
1515,Sarah Burris,SarahBurris,40711129,US-journo-Twitter
1516,Derek Willis,derekwillis,14517538,US-journo-Twitter
1517,Joseph Curl,josephcurl,481676119,US-journo-Twitter
1518,Shereen Marisol,RadioMirage,18494510,US-journo-Twitter
1519,Carla K. Johnson,CarlaKJohnson,11930482,US-journo-Twitter
1520,Olga Khazan,olgakhazan,20776190,US-journo-Twitter
1521,Hamid Shalizi,HamidShalizi,291621626,US-journo-Twitter
1522,Scott Bauer,sbauerAP,28635386,US-journo-Twitter
1523,Noah Gray,NoahGrayCNN,17243733,US-journo-Twitter
1524,Mark Krikorian,MarkSKrikorian,282747242,US-journo-Twitter
1525,Tom Kludt,TomKludt,424719241,US-journo-Twitter
1526,Daniel Yergin,DanielYergin,865732788,US-journo-Twitter
1527,Stephen Moore,StephenMoore,2304017702,US-journo-Twitter
1528,Kristen Chick,kristenchick,53418648,US-journo-Twitter
1529,Justin Sink,justinsink,346197350,US-journo-Twitter
1530,Loveday Morris,LovedayM,19993635,US-journo-Twitter
1531,Nico Pitney,nicopitney,14129299,US-journo-Twitter
1532,Charles Kenny,charlesjkenny,245031486,US-journo-Twitter
1533,Stephen Wolf,PoliticsWolf,1049306268,US-journo-Twitter
1534,Peter J. Hasson,peterjhasson,2935489123,US-journo-Twitter
1535,Susie Cagle,susie_c,14145296,US-journo-Twitter
1536,Walter Hickey,WaltHickey,235700566,US-journo-Twitter
1537,Seema Mehta,LATSeema,106291885,US-journo-Twitter
1538,Jaweed Kaleem 🦅,jaweedkaleem,14819030,US-journo-Twitter
1539,kathleenparker,kathleenparker,17491498,US-journo-Twitter
1540,Dan Rodricks,DanRodricks,26458435,US-journo-Twitter
1541,Thomas Gibbons-Neff,Tmgneff,439804287,US-journo-Twitter
1542,Rebecca Sinderbrand,sinderbrand,19554219,US-journo-Twitter
1543,Jonathan Ferro,FerroTV,1015241814,US-journo-Twitter
1544,Nancy Cordes,nancycordes,21702539,US-journo-Twitter
1545,Karen Travers,karentravers,48038024,US-journo-Twitter
1546,Daniel Lippman,dlippman,20813112,US-journo-Twitter
1547,Melanie Gouby,Melaniegouby,19658585,US-journo-Twitter
1548,Sasha Issenberg,sissenberg,20268045,US-journo-Twitter
1549,Olivia Messer 💀,OliviaMesser,293065451,US-journo-Twitter
1550,Emily C. Singer,CahnEmily,18825339,US-journo-Twitter
1551,David Wright,WrightUps,17111646,US-journo-Twitter
1552,Astead,AsteadWesley,362111287,US-journo-Twitter
1553,Simon Denyer,simondenyer,39778096,US-journo-Twitter
1554,Jackie DeAngelis,JackieDeAngelis,147409568,US-journo-Twitter
1555,Kate Brannen,K8brannen,309680827,US-journo-Twitter
1556,John Schwartz,jswatz,11179192,US-journo-Twitter
1557,Gabby Morrongiello,gabriellahope_,536528296,US-journo-Twitter
1558,Ellie Hall,ellievhall,15688781,US-journo-Twitter
1559,Michael C. Bender,MichaelCBender,54622050,US-journo-Twitter
1560,Kevin Cirilli,kevcirilli,15570213,US-journo-Twitter
1561,Tom Sullivan,sullivanradio,19208825,US-journo-Twitter
1562,Nataliya Vasilyeva,NatVasilyevaAP,127826263,US-journo-Twitter
1563,Ray Long,RayLong,16139049,US-journo-Twitter
1564,Jack Kingston,JackKingston,36654245,US-journo-Twitter
1565,Michael Tackett,tackettdc,300497193,US-journo-Twitter
1566,Jacqueline Alemany,JaxAlemany,307982591,US-journo-Twitter
1567,Alyona,AlyonaMink,82656516,US-journo-Twitter
1568,Jan Crawford,JanCBS,102238997,US-journo-Twitter
1569,Paula Reid,PaulaReidCBS,212674482,US-journo-Twitter
1570,Shannon Pettypiece,spettypi,32410378,US-journo-Twitter
1571,Charlie Mahtesian,PoliticoCharlie,98543618,US-journo-Twitter
1572,Leila Fadel,LeilaFadel,80077721,US-journo-Twitter
1573,Natasha Lennard,natashalennard,65774480,US-journo-Twitter
1574,David Gura,davidgura,14888467,US-journo-Twitter
1575,Atika Shubert,atikaCNN,16434826,US-journo-Twitter
1576,Eva Pilgrim,EvaPilgrim,56120214,US-journo-Twitter
1577,Tom Namako,TomNamako,160951141,US-journo-Twitter
1578,Rebecca Leber,rebleber,114670081,US-journo-Twitter
1579,Ethan Klapper,ethanklapper,6332292,US-journo-Twitter
1580,Chris Cillizza,TheHyperFix,19541375,US-journo-Twitter
1581,Patrick Oppmann CNN,CNN_Oppmann,17911562,US-journo-Twitter
1582,Alan Wong,alanwongw,509191768,US-journo-Twitter
1583,Sarah Boxer,Sarah_Boxer,41272328,US-journo-Twitter
1584,Roger Simon,rogerlsimon,21059384,US-journo-Twitter
1585,Josh Eidelson,josheidelson,21005767,US-journo-Twitter
1586,ReenaCBS,reenaninan,169612620,US-journo-Twitter
1587,Jessica Mason Pieklo,Hegemommy,20269254,US-journo-Twitter
1588,Patrick Healy,patrickhealynyt,139870125,US-journo-Twitter
1589,Noah Sneider,NoahSneider,1469088032,US-journo-Twitter
1590,Armen Keteyian,ArmenKeteyian,31464562,US-journo-Twitter
1591,Andrew Restuccia,AndrewRestuccia,165204211,US-journo-Twitter
1592,Javier C. Hernández,HernandezJavier,23836537,US-journo-Twitter
1593,Maggie Fox,maggiemfox,19164430,US-journo-Twitter
1594,Rachana D. Pradhan,rachanadixit,247852986,US-journo-Twitter
1595,Nick Corasaniti,NYTnickc,269448653,US-journo-Twitter
1596,Danielle Kurtzleben,titonka,47848003,US-journo-Twitter
1597,Chris Sosa,ChrisSosa,15601061,US-journo-Twitter
1598,Byron Pitts,byronpitts,19023793,US-journo-Twitter
1599,Gina Kolata,ginakolata,82683644,US-journo-Twitter
1600,M'vunganyi,UpfrontAfrica,18980735,US-journo-Twitter
1601,Suzy Khimm,SuzyKhimm,18174520,US-journo-Twitter
1602,Tim Arango,tarangoNYT,117460060,US-journo-Twitter
1603,Joe Bernstein,Bernstein,18121069,US-journo-Twitter
1604,Lori Ziganto,snarkandboobs,25542877,US-journo-Twitter
1605,Matthew B,boes_,42570063,US-journo-Twitter
1606,Brian Todd,BrianToddCNN,104851609,US-journo-Twitter
1607,susan candiotti,susancandiotti,16367980,US-journo-Twitter
1608,Kayna Whitworth,KaynaWhitworth,205398680,US-journo-Twitter
1609,Eric Bradner,ericbradner,54322823,US-journo-Twitter
1611,Eric Umansky,ericuman,14619527,US-journo-Twitter
1612,Steve Lohr,SteveLohr,62316970,US-journo-Twitter
1613,Galo Arellano,Galoecuador,37848583,US-journo-Twitter
1614,Matthew Cooper,mattizcoop,11384102,US-journo-Twitter
1615,Deborah Roberts,DebRobertsABC,277646538,US-journo-Twitter
1616,Miguel Marquez,miguelmarquez,21854543,US-journo-Twitter
1617,Robinson Meyer,yayitsrob,2400631,US-journo-Twitter
1618,Cal Perry,CalNBC,17348735,US-journo-Twitter
1619,Laura Katzenberg,LauraKatzenberg,22429209,US-journo-Twitter
1620,Jen Sorensen,JenSorensen,25024313,US-journo-Twitter
1621,Elisha,ElishaKrauss,25526853,US-journo-Twitter
1622,Jess Bravin,JessBravin,80928773,US-journo-Twitter
1623,Daniel Knowles,dlknowles,206393099,US-journo-Twitter
1624,John Wagner,WPJohnWagner,309354920,US-journo-Twitter
1625,Jordan Fabian,Jordanfabian,47632905,US-journo-Twitter
1626,Steve Holland,steveholland1,32521584,US-journo-Twitter
1627,Jess Shankleman,Jess_Shankleman,180723447,US-journo-Twitter
1628,lisabelkin,lisabelkin,16917312,US-journo-Twitter
1629,Elliott Hamilton,ElliottRHams,1683907286,US-journo-Twitter
1630,Marshall Cohen,MarshallCohen,49031364,US-journo-Twitter
1631,Chris Connelly,ChrisConnelly,911319404,US-journo-Twitter
1632,Heather Long,byHeatherLong,257354839,US-journo-Twitter
1633,Steven Perlberg,perlberg,277853976,US-journo-Twitter
1634,Daniella Diaz,DaniellaMicaela,1132012321,US-journo-Twitter
1635,Andy Kroll,AndyKroll,45931428,US-journo-Twitter
1636,Leon Wolf,LeonHWolf,1446408937,US-journo-Twitter
1637,Doug Henwood,DougHenwood,18706257,US-journo-Twitter
1638,Kristina Wong 🇺🇸,kristina_wong,18482836,US-journo-Twitter
1639,Eric Zorn,EricZorn,19083161,US-journo-Twitter
1640,Leo Shane III,LeoShane,16547587,US-journo-Twitter
1641,Ayla Albayrak,aylushka_a,221009281,US-journo-Twitter
1642,Deena Adel,deena_adel,44942611,US-journo-Twitter
1643,Matthieu Aikins,mattaikins,72745782,US-journo-Twitter
1644,Jeff Jacoby,Jeff_Jacoby,51913011,US-journo-Twitter
1645,Megan Murphy,meganmurp,88035633,US-journo-Twitter
1646,Bob Owens,bob_owens,20295763,US-journo-Twitter
1647,Ryan Struyk,ryanstruyk,309822757,US-journo-Twitter
1648,Greg Dworkin,DemFromCT,19087651,US-journo-Twitter
1649,Jill Dougherty,jillrussia,18159985,US-journo-Twitter
1650,Dan Eggen,DanEggenWPost,206487352,US-journo-Twitter
1651,Drew Griffin,DrewGriffinCNN,54320038,US-journo-Twitter
1652,Oksana Boyko,OksanaBoyko_RT,388858648,US-journo-Twitter
1653,Timothy Noah,TimothyNoah1,437019753,US-journo-Twitter
1654,Adrienne LaFrance,AdrienneLaF,5548952,US-journo-Twitter
1655,Tahmima Anam,tahmima,21865497,US-journo-Twitter
1656,Jon Jensen,jonjensenCNN,14496918,US-journo-Twitter
1657,Daoud Kuttab  داود,daoudkuttab,14890970,US-journo-Twitter
1658,richard zombeck,zombeck,38542427,US-journo-Twitter
1659,Harrison Jacobs,Harrisonxjacobs,232704306,US-journo-Twitter
1660,Elana Schor,eschor,46417885,US-journo-Twitter
1661,Kate Aronoff,KateAronoff,637196658,US-journo-Twitter
1662,Elaina Plott,elainaplott,42153941,US-journo-Twitter
1663,Joe Klein,JoeKleinTIME,188478027,US-journo-Twitter
1664,Jordan Weissmann,JHWeissmann,47526275,US-journo-Twitter
1665,Mike Elk,MikeElk,52615210,US-journo-Twitter
1666,Tom Costello,tomcostellonbc,140863851,US-journo-Twitter
1667,FranciscoUrreiztieta,FUrreiztieta,829450896,US-journo-Twitter
1668,Steve Sternberg,StevenSternberg,11579212,US-journo-Twitter
1669,Dana Liebelson,dliebelson,217083195,US-journo-Twitter
1670,Henry J. Gomez,HenryJGomez,14340977,US-journo-Twitter
1671,Caroline Hyde,CarolineHydeTV,397041712,US-journo-Twitter
1672,Ryan McCarthy,mccarthyryanj,100531396,US-journo-Twitter
1673,Danielle Paquette,DPAQreport,604949797,US-journo-Twitter
1674,Evan Kohlmann,IntelTweet,27061115,US-journo-Twitter
1675,Jim Dalrymple II,Dalrymple,37280980,US-journo-Twitter
1676,Joshua Hersh,joshuahersh,88492918,US-journo-Twitter
1677,Sonari,Sonari,26326911,US-journo-Twitter
1678,John Heilprin,JohnHeilprin,330930920,US-journo-Twitter
